index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
19,Lady Gaga,Music To My Eyes,0.625,0.356,2,-9.044,0.0319,0.392,0.00129,0.1,0.325,114.805,199200,2018-10-05
19,Lady Gaga,Diggin' My Grave,0.684,0.612,9,-4.653,0.0287,0.171,1.53e-05,0.103,0.561,93.964,237307,2018-10-05
19,Lady Gaga,I Love You - Dialogue,0.394,0.979,6,-13.121,0.518,0.755,2.54e-06,0.993,0.176,113.687,19467,2018-10-05
19,Lady Gaga,Always Remember Us This Way,0.553,0.502,0,-5.972,0.0409,0.299,0,0.764,0.296,129.976,210200,2018-10-05
19,Lady Gaga,Unbelievable - Dialogue,0.545,0.468,6,-12.864,0.47,0.691,0,0.428,0.826,96.938,28813,2018-10-05
19,Lady Gaga,How Do You Hear It? - Dialogue,0,0.14,9,-21.366,0,0.621,1.22e-06,0.359,0,0,14493,2018-10-05
19,Lady Gaga,Look What I Found,0.849,0.493,1,-4.1,0.0417,0.456,0.000463,0.133,0.447,97.012,175240,2018-10-05
19,Lady Gaga,Memphis - Dialogue,0.643,0.15,11,-21.69,0.95,0.435,0,0.379,0.89,156.081,24480,2018-10-05
19,Lady Gaga,Heal Me,0.606,0.544,9,-8.36,0.0593,0.0481,0,0.0916,0.456,86.013,196800,2018-10-05
19,Lady Gaga,I Don't Know What Love Is,0.421,0.535,0,-6.556,0.0288,0.348,0.000194,0.194,0.221,62.671,177293,2018-10-05
19,Lady Gaga,Vows - Dialogue,0.672,0.278,1,-23.368,0.96,0.731,0,0.309,0.193,91.748,17947,2018-10-05
19,Lady Gaga,Is That Alright?,0.557,0.279,6,-7.757,0.0372,0.868,1.25e-05,0.0978,0.263,102.727,191280,2018-10-05
19,Lady Gaga,SNL - Dialogue,0,0.0595,11,-20.556,0,0.342,0,0.514,0,0,13147,2018-10-05
19,Lady Gaga,Why Did You Do That?,0.792,0.548,11,-5.484,0.0582,0.0304,9.94e-06,0.339,0.445,116.008,184960,2018-10-05
19,Lady Gaga,Hair Body Face,0.863,0.457,4,-6.422,0.0526,0.0103,5.32e-05,0.109,0.401,115.009,202640,2018-10-05
19,Lady Gaga,Scene 98 - Dialogue,0.728,0.139,7,-20.819,0.933,0.546,0,0.569,0.562,65.859,35227,2018-10-05
19,Lady Gaga,Before I Cry,0.48,0.56,2,-5.196,0.0373,0.157,0,0.168,0.167,146.41,258547,2018-10-05
19,Lady Gaga,Too Far Gone,0.565,0.482,7,-6.621,0.0251,0.0385,1.98e-05,0.107,0.342,67.479,86160,2018-10-05
19,Lady Gaga,Twelve Notes - Dialogue,0.494,0.227,11,-25.372,0.717,0.131,7.67e-05,0.728,0.622,82.737,63707,2018-10-05
19,Lady Gaga,I'll Never Love Again - Film Version,0.451,0.343,7,-7.45,0.0313,0.783,4e-06,0.133,0.26,111.35,281067,2018-10-05
19,Lady Gaga,I'll Never Love Again - Extended Version,0.414,0.365,7,-6.074,0.0301,0.71,4.06e-06,0.107,0.208,109.523,328880,2018-10-05
19,Lady Gaga,Trust Me,0.354,0.578,6,-14.301,0.595,0.855,1.02e-05,0.955,0.91,97.961,31360,2018-10-05
19,Lady Gaga,Scene 98,0.745,0.154,9,-19.151,0.817,0.574,0,0.632,0.482,119.075,34240,2018-10-05
19,Lady Gaga,Shallow - Radio Edit,0.575,0.33,7,-6.557,0.031,0.416,0,0.0872,0.277,95.801,217213,2018-10-05
19,Lady Gaga,I'll Never Love Again - Film Version - Radio Edit,0.45,0.335,7,-7.464,0.0298,0.785,1.25e-06,0.0979,0.25,109.908,281235,2018-10-05
19,Lady Gaga,I'll Never Love - Extended Version - Radio Edit,0.403,0.356,7,-6.173,0.0287,0.712,2.04e-06,0.109,0.194,108.989,328016,2018-10-05
19,Lady Gaga,Diamond Heart,0.661,0.601,3,-5.448,0.0776,0.0614,1.06e-06,0.12,0.369,127.713,210600,2016-10-21
19,Lady Gaga,A-YO,0.666,0.889,7,-5.699,0.144,0.0987,0,0.0965,0.916,149.959,207720,2016-10-21
19,Lady Gaga,Joanne,0.549,0.414,7,-8.453,0.0273,0.146,0,0.0998,0.404,149.746,196907,2016-10-21
19,Lady Gaga,John Wayne,0.61,0.667,11,-5.825,0.0314,0.00131,0.00018,0.34,0.51,96.954,174307,2016-10-21
19,Lady Gaga,Dancin' In Circles,0.635,0.718,0,-7.775,0.119,0.0304,0.000383,0.233,0.787,171.915,207173,2016-10-21
19,Lady Gaga,Perfect Illusion,0.613,0.857,1,-5.492,0.0366,0.0012,0,0.358,0.664,124.987,182000,2016-10-21
19,Lady Gaga,Million Reasons,0.666,0.423,0,-8.012,0.043,0.494,0,0.106,0.154,129.89,205280,2016-10-21
19,Lady Gaga,Sinner's Prayer,0.599,0.712,7,-7.316,0.0458,0.239,0.000302,0.172,0.721,92.186,223387,2016-10-21
19,Lady Gaga,Come To Mama,0.57,0.867,0,-5.769,0.0542,0.0134,0,0.131,0.546,119.962,254773,2016-10-21
19,Lady Gaga,Hey Girl,0.754,0.451,10,-7.882,0.038,0.0562,6.5e-06,0.0688,0.622,138.024,255413,2016-10-21
19,Lady Gaga,Angel Down,0.294,0.321,9,-11.251,0.0317,0.8,0,0.109,0.0669,107.472,229147,2016-10-21
19,Lady Gaga,Grigio Girls,0.727,0.503,1,-9.306,0.057,0.394,0,0.695,0.536,127.799,180467,2016-10-21
19,Lady Gaga,Just Another Day,0.624,0.437,9,-8.91,0.0319,0.125,0,0.105,0.693,166.882,178000,2016-10-21
19,Lady Gaga,Angel Down - Work Tape,0.636,0.237,0,-8.233,0.0322,0.569,0,0.114,0.213,111.817,139827,2016-10-21
19,Lady Gaga,Anything Goes,0.516,0.62,0,-5.68,0.0804,0.614,0,0.0805,0.749,152.214,123840,2014-09-23
19,Lady Gaga,Cheek To Cheek,0.589,0.435,0,-8.443,0.0786,0.818,0,0.141,0.539,94.06,170573,2014-09-23
19,Lady Gaga,Don't Wait Too Long,0.299,0.281,0,-12.246,0.0304,0.824,0.000178,0.116,0.354,89.9,156267,2014-09-23
19,Lady Gaga,I Can't Give You Anything But Love,0.564,0.542,2,-7.217,0.0376,0.571,0.000299,0.31,0.541,62.252,193480,2014-09-23
19,Lady Gaga,Nature Boy,0.294,0.261,10,-11.211,0.0301,0.946,0.00955,0.0941,0.288,135.362,248507,2014-09-23
19,Lady Gaga,Goody Goody,0.474,0.671,7,-8.264,0.187,0.701,0,0.226,0.515,195.628,131827,2014-09-23
19,Lady Gaga,Ev'ry Time We Say Goodbye,0.389,0.129,7,-13.324,0.0324,0.963,4.93e-06,0.12,0.185,88.381,190293,2014-09-23
19,Lady Gaga,Firefly,0.574,0.566,2,-6.162,0.0976,0.604,0,0.0833,0.661,92.186,117573,2014-09-23
19,Lady Gaga,I Won't Dance,0.569,0.488,3,-6.772,0.0477,0.709,1.74e-06,0.0948,0.656,127.744,236680,2014-09-23
19,Lady Gaga,They All Laughed,0.648,0.558,9,-6.947,0.0681,0.783,0,0.212,0.929,89.376,108560,2014-09-23
19,Lady Gaga,Lush Life,0.281,0.163,3,-10.529,0.0382,0.933,0,0.111,0.122,171.755,254707,2014-09-23
19,Lady Gaga,Sophisticated Lady,0.449,0.184,4,-12.156,0.0346,0.975,2.24e-05,0.125,0.191,138.475,229453,2014-09-23
19,Lady Gaga,Let's Face The Music And Dance,0.515,0.645,2,-6.749,0.0518,0.702,2.26e-05,0.387,0.676,120.828,126760,2014-09-23
19,Lady Gaga,But Beautiful,0.193,0.185,7,-12.256,0.0293,0.937,0.00499,0.118,0.137,88.157,244040,2014-09-23
19,Lady Gaga,It Don't Mean A Thing (If It Ain't Got That Swing),0.546,0.781,5,-5.988,0.063,0.83,0.0139,0.296,0.869,116.822,143747,2014-09-23
19,Lady Gaga,On A Clear Day (You Can See Forever),0.508,0.553,3,-7.314,0.0437,0.727,5.15e-06,0.108,0.663,133.166,154067,2014-09-23
19,Lady Gaga,"Bewitched, Bothered And Bewildered - Live From Jazz At Lincoln Center",0.447,0.329,2,-7.92,0.0593,0.809,0,0.183,0.352,108.383,187387,2014-09-23
19,Lady Gaga,Aura,0.708,0.821,1,-4.911,0.0642,0.0256,2.98e-06,0.173,0.35,129.979,235747,2013-11-11
19,Lady Gaga,Venus,0.807,0.896,5,-4.311,0.0571,0.0267,0,0.099,0.761,121.008,233707,2013-11-11
19,Lady Gaga,G.U.Y.,0.616,0.92,5,-3.487,0.04,0.0133,0,0.122,0.521,110.004,232627,2013-11-11
19,Lady Gaga,Sexxx Dreams,0.674,0.715,8,-4.337,0.0493,0.0281,0,0.0894,0.381,113.942,214640,2013-11-11
19,Lady Gaga,Jewels N' Drugs,0.737,0.893,2,-4.151,0.0687,0.00313,0,0.245,0.534,136.039,228040,2013-11-11
19,Lady Gaga,MANiCURE,0.667,0.912,6,-3.218,0.044,0.00154,1.17e-06,0.792,0.867,138.084,199787,2013-11-11
19,Lady Gaga,ARTPOP,0.747,0.667,0,-4.379,0.0544,0.000972,8.47e-06,0.0718,0.459,117.031,247520,2013-11-11
19,Lady Gaga,Swine,0.497,0.867,0,-3.671,0.197,0.00606,4.43e-05,0.628,0.206,127.89,268600,2013-11-11
19,Lady Gaga,Donatella,0.696,0.818,9,-4.92,0.238,0.0128,0,0.425,0.671,124.981,264960,2013-11-11
19,Lady Gaga,Fashion!,0.606,0.799,4,-4.737,0.0485,0.00286,0,0.118,0.501,116.991,239853,2013-11-11
19,Lady Gaga,Mary Jane Holland,0.481,0.968,4,-4.632,0.233,0.0144,0,0.358,0.203,102.025,277800,2013-11-11
19,Fifth Harmony,Dope,0.719,0.519,0,-6.545,0.0494,0.13,0,0.0833,0.122,90.995,212627,2016-05-27
19,Lady Gaga,Gypsy,0.564,0.745,0,-4.333,0.0403,0.0124,0,0.146,0.358,133.901,248707,2013-11-11
19,Lady Gaga,Applause,0.669,0.78,7,-4.287,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,2013-11-11
19,Lady Gaga,Applause - Empire Of The Sun Remix,0.567,0.864,7,-5.475,0.0385,0.000891,0.000358,0.298,0.675,127.918,248280,2013-11-11
19,Lady Gaga,X Dreams,0.666,0.718,8,-4.506,0.0555,0.0235,0,0.123,0.373,113.957,214680,2013-11-11
19,Lady Gaga,Jewels N' *****,0.734,0.898,2,-4.125,0.0848,0.00298,0,0.23,0.542,136.073,228040,2013-11-11
19,Lady Gaga,Marry The Night,0.611,0.878,0,-4.424,0.0589,0.00108,0.00424,0.41,0.376,131.023,264520,2011-05-23
19,Lady Gaga,Born This Way,0.587,0.828,11,-5.105,0.149,0.00364,0,0.327,0.519,123.884,260253,2011-05-23
19,Lady Gaga,Government Hooker,0.671,0.804,7,-6.765,0.0364,0.000188,0.0598,0.698,0.5,119.983,254267,2011-05-23
19,Lady Gaga,Judas,0.661,0.936,10,-3.832,0.0744,0.000959,1.45e-05,0.36,0.558,130.998,249067,2011-05-23
19,Lady Gaga,Americano,0.608,0.841,1,-5.072,0.0328,0.00062,7.18e-06,0.506,0.332,127.982,246480,2011-05-23
19,Little Mix,Hair,0.697,0.841,7,-4.339,0.0399,0.00857,4.41e-05,0.661,0.697,153.982,209280,2015-11-06
19,Lady Gaga,ScheiBe,0.739,0.97,5,-4.885,0.118,0.0049,1.06e-06,0.273,0.519,131.003,225467,2011-05-23
19,Lady Gaga,Bloody Mary,0.584,0.639,9,-6.411,0.0302,0.0137,2.63e-06,0.082,0.447,99.973,244760,2011-05-23
19,Lady Gaga,Black Jesus + Amen Fashion,0.695,0.875,2,-4.319,0.0567,0.00841,0.0222,0.653,0.353,120.043,216293,2011-05-23
19,Lady Gaga,Bad Kids,0.676,0.749,1,-6.209,0.0296,3.76e-05,0.00328,0.0813,0.43,120.003,230947,2011-05-23
19,Lady Gaga,Fashion Of His Love,0.647,0.947,9,-4.707,0.0483,0.000552,0,0.0864,0.355,123.061,219107,2011-05-23
19,Lady Gaga,Highway Unicorn (Road To Love),0.559,0.776,0,-6.691,0.0361,0.00028,2.35e-05,0.56,0.292,127.976,255747,2011-05-23
19,Lady Gaga,Heavy Metal Lover,0.596,0.644,1,-8.475,0.0598,8.11e-05,0.208,0.184,0.69,115.958,252560,2011-05-23
19,Lady Gaga,Electric Chapel,0.681,0.917,9,-4.516,0.0387,0.00156,0.00264,0.281,0.822,128.031,253227,2011-05-23
19,Lady Gaga,The Queen,0.368,0.833,6,-5.869,0.0464,0.000154,0.00651,0.0545,0.482,143.982,316520,2011-05-23
19,Lady Gaga,You And I,0.521,0.701,2,-5.238,0.0458,0.0892,0,0.0876,0.518,127.087,307360,2011-05-23
19,Lady Gaga,The Edge Of Glory,0.581,0.774,9,-6.547,0.0399,0.000334,0.0174,0.109,0.358,127.952,321173,2011-05-23
19,Lady Gaga,Born This Way - The Country Road Version,0.566,0.594,11,-6.161,0.0301,0.0736,0,0.174,0.496,123.945,261480,2011-05-23
19,Lady Gaga,Judas - DJ White Shadow Remix,0.78,0.473,1,-7.818,0.0385,0.00203,0.422,0.0959,0.213,130.998,247480,2011-05-23
19,Lady Gaga,Marry The Night - Zedd Remix,0.632,0.827,9,-5.983,0.105,0.00379,0.0043,0.283,0.341,131.007,260573,2011-05-23
19,Lady Gaga,Scheiße - DJ White Shadow Mugler,0.704,0.803,5,-6.719,0.0618,0.026,2.48e-05,0.774,0.299,131.013,575240,2011-05-23
19,Lady Gaga,Fashion Of His Love - Fernando Garibay Remix,0.607,0.813,9,-6.051,0.0539,7.83e-05,1.2e-05,0.209,0.526,122.988,225307,2011-05-23
19,Lady Gaga,Born This Way - Jost & Naaf Remix,0.572,0.915,1,-4.006,0.0883,1.67e-05,0.00698,0.321,0.752,123.945,358707,2011-05-23
19,Lady Gaga,Scheiße,0.728,0.97,5,-4.884,0.102,0.00485,0,0.288,0.527,131.06,225467,2011-05-23
19,Lady Gaga,Yoü And I,0.502,0.711,2,-5.234,0.0496,0.0746,0,0.0932,0.526,127.176,307347,2011-05-23
19,Bruno Mars,24K Magic,0.818,0.803,1,-4.282,0.0797,0.034,0,0.153,0.632,106.97,225983,2016-11-17
19,Bruno Mars,Chunky,0.571,0.539,5,-4.446,0.116,0.0208,0,0.125,0.727,202.103,186973,2016-11-17
19,Bruno Mars,Perm,0.853,0.871,8,-3.715,0.0851,0.0145,6.84e-05,0.198,0.863,124.021,210053,2016-11-17
19,Bruno Mars,That's What I Like,0.853,0.56,1,-4.961,0.0406,0.013,0,0.0944,0.86,134.066,206693,2016-11-17
19,Bruno Mars,Versace on the Floor,0.578,0.574,2,-6.209,0.0454,0.196,0,0.083,0.301,174.152,261240,2016-11-17
19,Bruno Mars,Straight up & Down,0.552,0.733,3,-6.898,0.0933,0.0209,0,0.0858,0.643,143.56,198187,2016-11-17
19,Bruno Mars,Calling All My Lovelies,0.662,0.705,1,-6.56,0.0399,0.0392,2.38e-06,0.105,0.865,159.996,250080,2016-11-17
19,Bruno Mars,Finesse,0.741,0.798,5,-5.342,0.0718,0.00781,0,0.0232,0.939,104.953,191000,2016-11-17
19,Bruno Mars,Too Good to Say Goodbye,0.587,0.63,2,-6.054,0.0311,0.0389,0,0.35,0.433,76.97,281827,2016-11-17
19,Bruno Mars,Young Girls,0.562,0.748,6,-4.811,0.0318,0.458,3.27e-06,0.121,0.56,125.967,228720,2012-12-05
19,Bruno Mars,Locked out of Heaven,0.728,0.697,5,-4.125,0.0456,0.0556,0,0.282,0.87,143.986,233653,2012-12-05
19,Bruno Mars,Gorilla,0.721,0.547,7,-6.539,0.0367,0.469,1.17e-05,0.0969,0.667,139.99,244493,2012-12-05
19,Bruno Mars,Treasure,0.874,0.687,5,-5.253,0.0426,0.034,7.59e-05,0.324,0.92,116.054,178560,2012-12-05
19,Bruno Mars,Moonshine,0.706,0.773,2,-4.383,0.0276,0.205,1.8e-05,0.0756,0.457,104.987,228573,2012-12-05
19,Bruno Mars,When I Was Your Man,0.601,0.271,0,-8.688,0.0403,0.937,0,0.144,0.411,145.494,213827,2012-12-05
19,Bruno Mars,Natalie,0.761,0.729,7,-6.539,0.0503,0.152,0,0.0696,0.667,111.994,225027,2012-12-05
19,Bruno Mars,Show Me,0.745,0.687,0,-5.7,0.0616,0.0536,0,0.207,0.539,77.979,207560,2012-12-05
19,Bruno Mars,Money Make Her Smile,0.755,0.664,0,-6.4,0.075,0.0945,3.89e-05,0.14,0.778,93.011,203973,2012-12-05
19,Bruno Mars,If I Knew,0.472,0.437,3,-5.739,0.0327,0.72,0,0.0858,0.442,175.797,132640,2012-12-05
19,Bruno Mars,Old & Crazy (feat. Esperanza Spalding),0.566,0.43,8,-10.464,0.278,0.443,0.00047,0.206,0.828,187.766,113080,2012-12-11
19,Bruno Mars,Young Girls - Demo,0.631,0.337,9,-8.624,0.0312,0.862,0,0.374,0.489,125.909,218667,2012-12-11
19,Bruno Mars,Gorilla - Demo,0.631,0.435,7,-6.561,0.0308,0.752,0,0.0579,0.41,139.829,222747,2012-12-11
19,Bruno Mars,Moonshine - The Futuristics Remix,0.654,0.782,7,-4.924,0.0561,0.000188,0.00225,0.175,0.594,108.954,221907,2012-12-11
19,Bruno Mars,Locked out of Heaven - Major Lazer Remix,0.686,0.827,0,-4.063,0.0325,0.000509,1.24e-06,0.726,0.648,144.035,244147,2012-12-11
19,Bruno Mars,Grenade,0.706,0.558,2,-7.237,0.0593,0.146,0,0.118,0.227,110.443,223253,2010-10-05
19,Bruno Mars,Just the Way You Are,0.637,0.843,5,-5.413,0.0432,0.0151,0,0.0876,0.434,109.012,220733,2010-10-05
19,Bruno Mars,Our First Time,0.705,0.451,9,-8.221,0.0429,0.381,0,0.276,0.868,77.998,243013,2010-10-05
19,Bruno Mars,Runaway Baby,0.656,0.767,11,-3.038,0.0396,0.25,0,0.114,0.871,163.834,147747,2010-10-05
19,Bruno Mars,The Lazy Song,0.738,0.804,11,-3.851,0.0621,0.332,0,0.279,0.949,174.943,190213,2010-10-05
19,Bruno Mars,Marry You,0.62,0.832,10,-4.848,0.036,0.332,0,0.104,0.481,144.926,230120,2010-10-05
19,Bruno Mars,Talking to the Moon,0.523,0.606,1,-4.754,0.0301,0.512,0,0.106,0.065,145.837,217867,2010-10-05
19,Bruno Mars,Liquor Store Blues (feat. Damian Marley),0.691,0.824,1,-3.925,0.0731,0.11,0,0.353,0.685,75.516,229373,2010-10-05
19,Bruno Mars,Count on Me - EP Version,0.577,0.397,0,-5.98,0.028,0.84,0,0.0772,0.509,89.044,197373,2010-10-05
19,Bruno Mars,The Other Side (feat. CeeLo Green and B.o.B) - EP Version,0.559,0.807,5,-3.887,0.0304,0.117,4.46e-06,0.148,0.543,140.081,227760,2010-10-05
19,Bruno Mars,Somewhere in Brooklyn - EP Version,0.701,0.579,10,-5.673,0.0412,0.569,0,0.255,0.349,129.969,181653,2010-10-05
19,Bruno Mars,Talking to the Moon - Acoustic Piano Version,0.354,0.333,4,-6.423,0.0324,0.867,0,0.107,0.209,101.145,217773,2010-10-05
19,Bruno Mars,BLOW (with Chris Stapleton & Bruno Mars),0.631,0.796,1,-5.35,0.0401,0.000245,0.0115,0.38,0.596,92.469,209120,2019-07-05
19,Bruno Mars,Please Me,0.75,0.572,1,-6.69,0.0652,0.0565,0,0.0931,0.662,133.998,200890,2019-02-14
19,Bruno Mars,Wake Up in the Sky,0.8,0.605,4,-5.102,0.0477,0.00507,0,0.342,0.361,143.017,204664,2018-09-13
19,Bruno Mars,Finesse - James Hype Remix; feat. Cardi B,0.698,0.76,5,-5.798,0.106,0.28,3.63e-05,0.0577,0.793,122.877,235732,2018-03-23
19,Bruno Mars,Finesse - Pink Panda Remix; feat. Cardi B,0.752,0.888,5,-4.952,0.0828,0.0302,0,0.253,0.603,123.964,148064,2018-03-23
19,Bruno Mars,Finesse - Remix; feat. Cardi B,0.704,0.859,5,-4.877,0.0996,0.0185,0,0.0215,0.926,105.115,217289,2017-12-20
19,Bruno Mars,Versace on the Floor (Bruno Mars vs. David Guetta),0.747,0.701,2,-4.902,0.0429,0.108,0,0.0712,0.589,100.012,228300,2017-06-27
19,Bruno Mars,24K Magic - R3hab Remix,0.763,0.708,5,-5.692,0.209,0.146,0,0.33,0.566,106.175,158678,2017-05-26
19,Bruno Mars,That's What I Like (feat. Gucci Mane) - feat. Gucci Mane; Remix,0.854,0.564,1,-4.964,0.0485,0.0171,0,0.0849,0.899,134.071,234596,2017-04-21
19,Bruno Mars,That's What I Like - Alan Walker Remix,0.692,0.896,1,-4.017,0.0502,0.0121,6.59e-05,0.199,0.798,134.056,195889,2017-04-20
19,Bruno Mars,That's What I Like - BLVK JVCK Remix,0.755,0.736,1,-5.386,0.08,0.018,1.55e-06,0.2,0.875,134.044,225672,2017-04-18
19,Bruno Mars,That's What I Like - PARTYNEXTDOOR Remix,0.741,0.696,1,-5.341,0.0455,0.021,0,0.0921,0.86,134.032,206697,2017-04-18
19,The Weeknd,Alone Again,0.218,0.652,4,-7.953,0.0641,0.033,0.111,0.172,0.0599,65.375,250053,2020-03-20
19,The Weeknd,Too Late,0.638,0.863,4,-5.221,0.132,0.052,5.46e-05,0.685,0.226,120.077,239973,2020-03-20
19,The Weeknd,Hardest To Love,0.467,0.608,10,-7.847,0.0704,0.0909,8.83e-05,0.125,0.108,80.957,211400,2020-03-20
19,The Weeknd,Scared To Live,0.498,0.498,0,-8.24,0.0494,0.131,0,0.0929,0.196,88.085,191307,2020-03-20
19,The Weeknd,Snowchild,0.704,0.552,0,-7.648,0.0964,0.175,0.000169,0.123,0.279,148.044,247187,2020-03-20
19,The Weeknd,Escape From LA,0.41,0.482,5,-9.04,0.0427,0.062,0.00595,0.161,0.195,145.929,355960,2020-03-20
19,The Weeknd,Heartless,0.614,0.758,10,-5.434,0.0774,0.0281,1.18e-06,0.137,0.25,84.969,198267,2020-03-20
19,The Weeknd,Faith,0.457,0.578,0,-7.263,0.0629,0.614,0.0633,0.144,0.144,87.98,283227,2020-03-20
19,The Weeknd,Blinding Lights,0.515,0.731,1,-5.934,0.0592,0.00146,9.59e-05,0.0897,0.336,171.004,200040,2020-03-20
19,The Weeknd,In Your Eyes,0.667,0.719,7,-5.371,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,2020-03-20
19,The Weeknd,Save Your Tears,0.68,0.826,0,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,2020-03-20
19,The Weeknd,Repeat After Me (Interlude),0.315,0.616,0,-8.163,0.0329,0.0326,0.00247,0.105,0.118,94.987,195813,2020-03-20
19,The Weeknd,After Hours,0.665,0.572,5,-6.103,0.0303,0.0815,0.00615,0.121,0.139,108.973,361027,2020-03-20
19,The Weeknd,Until I Bleed Out,0.245,0.394,0,-9.887,0.0374,0.423,2.9e-05,0.093,0.148,115.233,190173,2020-03-20
19,The Weeknd,Nothing Compares - Bonus Track,0.524,0.577,1,-9.313,0.0358,0.00253,0.0443,0.234,0.0398,131.909,222307,2020-04-03
19,The Weeknd,Missed You - Bonus Track,0.716,0.364,5,-9.648,0.0866,0.107,9.23e-05,0.113,0.448,151.968,144540,2020-04-03
19,The Weeknd,Final Lullaby - Bonus Track,0.604,0.26,11,-10.498,0.0373,0.841,9.33e-05,0.327,0.317,100.964,185689,2020-04-03
19,The Weeknd,Call Out My Name,0.462,0.595,1,-4.941,0.0355,0.168,0,0.299,0.171,134.173,228373,2018-03-30
19,The Weeknd,Try Me,0.448,0.679,8,-5.777,0.0655,0.596,0.00062,0.129,0.107,91.821,221107,2018-03-30
19,The Weeknd,Wasted Times,0.557,0.675,10,-6.163,0.0611,0.602,1.52e-05,0.11,0.267,122.607,220293,2018-03-30
19,The Weeknd,I Was Never There,0.324,0.738,10,-4.008,0.0337,0.137,0.000157,0.164,0.156,113.425,241067,2018-03-30
19,The Weeknd,Hurt You,0.479,0.721,5,-7.23,0.0876,0.249,0.00372,0.111,0.388,183.908,230027,2018-03-30
19,The Weeknd,Privilege,0.388,0.566,11,-7.037,0.0353,0.922,0.00617,0.135,0.377,94.039,170573,2018-03-30
19,The Weeknd,Call Out My Name - A Cappella,0.397,0.339,1,-6.688,0.0361,0.887,0,0.306,0.459,135.089,224747,2018-03-30
19,The Weeknd,Starboy,0.677,0.592,7,-7.108,0.281,0.134,3.86e-06,0.175,0.528,186.038,230453,2016-11-24
19,The Weeknd,Party Monster,0.588,0.635,1,-8.417,0.0531,0.191,1.24e-05,0.259,0.208,77.486,249213,2016-11-24
19,The Weeknd,False Alarm,0.518,0.676,8,-6.373,0.0744,0.0324,3.62e-05,0.189,0.197,173.998,220307,2016-11-24
19,The Weeknd,Reminder,0.744,0.496,8,-6.931,0.0804,0.16,1.72e-06,0.164,0.446,80.031,218880,2016-11-24
19,The Weeknd,Rockin’,0.736,0.883,9,-5.595,0.214,0.0117,0,0.0734,0.797,112.92,232880,2016-11-24
19,The Weeknd,Secrets,0.665,0.771,0,-5.779,0.0533,0.0155,9.6e-06,0.46,0.764,109.948,265600,2016-11-24
19,The Weeknd,True Colors,0.616,0.424,1,-8.237,0.251,0.284,0,0.173,0.582,76.676,206027,2016-11-24
19,The Weeknd,Stargirl Interlude,0.715,0.47,5,-12.638,0.0772,0.353,0.0923,0.104,0.426,89.965,111627,2016-11-24
19,The Weeknd,Sidewalks,0.536,0.721,1,-5.144,0.0649,0.15,0,0.348,0.612,149.839,231360,2016-11-24
19,The Weeknd,Six Feet Under,0.776,0.483,6,-8.262,0.0784,0.121,0,0.118,0.24,140.005,237573,2016-11-24
19,The Weeknd,Love To Lay,0.711,0.807,7,-5.053,0.0608,0.0519,0,0.214,0.699,116.971,223293,2016-11-24
19,The Weeknd,A Lonely Night,0.853,0.663,7,-6.955,0.0755,0.0431,8.65e-06,0.0891,0.864,113.999,220173,2016-11-24
19,The Weeknd,Attention,0.668,0.435,4,-7.115,0.117,0.726,8.17e-05,0.117,0.361,148.069,197653,2016-11-24
19,The Weeknd,Ordinary Life,0.544,0.586,7,-7.486,0.0794,0.0276,0,0.0962,0.361,149.882,221920,2016-11-24
19,The Weeknd,Nothing Without You,0.599,0.635,1,-8.101,0.0679,0.064,0,0.0878,0.194,109.919,198653,2016-11-24
19,The Weeknd,All I Know,0.636,0.402,8,-10.746,0.0559,0.461,0.00112,0.101,0.194,120.02,321027,2016-11-24
19,The Weeknd,Die For You,0.586,0.525,1,-7.163,0.0615,0.111,0,0.134,0.508,133.629,260253,2016-11-24
19,The Weeknd,I Feel It Coming,0.773,0.819,0,-5.946,0.118,0.426,0,0.0679,0.585,92.99,269187,2016-11-24
19,The Weeknd,Real Life,0.58,0.653,11,-5.04,0.0506,0.438,0,0.351,0.346,90.726,223347,2015-08-28
19,The Weeknd,Losers,0.661,0.483,0,-9.793,0.0496,0.0309,0.000801,0.507,0.296,90.994,281173,2015-08-28
19,The Weeknd,Tell Your Friends,0.577,0.43,1,-11.294,0.0423,0.218,0,0.162,0.299,74.52,334320,2015-08-28
19,The Weeknd,Often,0.503,0.565,5,-10.097,0.0503,0.26,0,0.116,0.0737,67.035,249093,2015-08-28
19,The Weeknd,The Hills,0.57,0.564,0,-7.108,0.0627,0.0743,2.5e-06,0.135,0.143,112.892,242240,2015-08-28
19,The Weeknd,Acquainted,0.383,0.502,7,-9.892,0.053,0.436,0,0.0996,0.251,105.474,348827,2015-08-28
19,The Weeknd,Can't Feel My Face,0.705,0.769,9,-5.526,0.0426,0.112,0,0.105,0.59,107.939,213520,2015-08-28
19,The Weeknd,Shameless,0.608,0.552,6,-8.474,0.0269,0.134,0,0.102,0.267,100.062,253507,2015-08-28
19,The Weeknd,Earned It (Fifty Shades Of Grey),0.647,0.291,2,-8.275,0.0363,0.408,0,0.0771,0.4,119.839,277680,2015-08-28
